Log file open, 01/18/23 03:58:52
[2023.01.18-09.09.02:730][302]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Main" FILE="E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Saved/Autosaves/Game/Main_Auto1.umap" SILENT=true AUTOSAVING=true KEEPDIRTY=false
[2023.01.18-09.09.02:735][302]LogPackageLocalizationCache: Processed 40 localized package path(s) for 1 prioritized culture(s) in 0.005101 seconds
[2023.01.18-09.09.02:758][302]LogSerialization: UsePackageTrailer: 'true'
[2023.01.18-09.09.02:792][302]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/Main_Auto1
[2023.01.18-09.09.02:792][302]LogSavePackage: Moving 'E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Saved/Main_Auto1C055577D4B52CE93F1E4BFB3723C675E.tmp' to 'E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Saved/Autosaves/Game/Main_Auto1.umap'
[2023.01.18-09.09.02:800][302]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/Main' took 0.086
[2023.01.18-09.09.02:800][302]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.086
[2023.01.18-09.10.01:805][712]LogEditorClassViewer: Warning: Class /Game/LearningKit_Robots/ReadMe.ReadMe_C has parent /Script/IntroTutorials.EditorTutorial, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.18-09.10.01:805][712]LogEditorClassViewer: Warning: Class /Script/InteractiveToolsFramework.GizmoActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.18-09.10.01:805][712]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewGeometryActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.18-09.10.01:805][712]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewMeshActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.18-09.10.33:457][712]LogSlate: Window 'Select Path' being destroyed
[2023.01.18-09.10.42:117][712]LogSlate: Window 'Create Blueprint From Selection' being destroyed
[2023.01.18-09.10.42:126][712]LogActorComponent: UnregisterComponent: (/Game/BP_ThirdPersonCharacter.Default__BP_ThirdPersonCharacter_C:CollisionCylinder) Not registered. Aborting.
[2023.01.18-09.10.42:126][712]LogActorComponent: UnregisterComponent: (/Game/BP_ThirdPersonCharacter.Default__BP_ThirdPersonCharacter_C:CharMoveComp) Not registered. Aborting.
[2023.01.18-09.10.42:126][712]LogActorComponent: UnregisterComponent: (/Game/BP_ThirdPersonCharacter.Default__BP_ThirdPersonCharacter_C:CharacterMesh0) Not registered. Aborting.
[2023.01.18-09.10.42:137][712]LogUObjectHash: Compacting FUObjectHashTables data took   0.62ms
[2023.01.18-09.10.42:178][712]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/BP_ThirdPersonCharacter.BP_ThirdPersonCharacter
[2023.01.18-09.10.42:178][712]LogChaos: FPhysicsSolverBase::AsyncDt:0.016667
[2023.01.18-09.10.42:320][712]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Bump_Metal_v3...
[2023.01.18-09.10.42:320][712]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/_Shared/Textures/T_Default_E2.T_Default_E2 (TFO_AutoDXT, 128x128 x1x1x1) (Required Memory Estimate: 2.59892 MB), EncodeSpeed: Fast
[2023.01.18-09.10.42:322][712]LogAudio: Display: Chunk size for SoundWave /Game/LearningKit_Robots/Audio/Bump_Metal_v3.Bump_Metal_v3: 262144
[2023.01.18-09.10.42:324][712]LogStaticMesh: Display: Building static mesh SM_KitRobot_MotorA...
[2023.01.18-09.10.42:328][712]LogStaticMesh: Display: Building static mesh SM_KitRobot_GlideWheel...
[2023.01.18-09.10.42:328][712]LogStaticMesh: Display: Building static mesh SM_KitRobot_PowerBrickA...
[2023.01.18-09.10.42:328][712]LogStaticMesh: Display: Building static mesh SM_KitRobot_WheelA...
[2023.01.18-09.10.42:337][712]LogTexture: Display: Building textures: /Game/LearningKit_Robots/Textures/T_Sensor_BG.T_Sensor_BG (TFO_AutoDXT, 1024x256 x1x1x1) (Required Memory Estimate: 45.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.10.42:338][712]LogStaticMesh: Display: Building static mesh SM_KitRobot_SensorA...
[2023.01.18-09.10.42:339][712]LogStaticMesh: Display: Building static mesh SM_KitRobot_SensorB...
[2023.01.18-09.10.42:340][712]LogStaticMesh: Adjacency [0.00s], tris: 1532, UVs 2
[2023.01.18-09.10.42:343][712]LogStaticMesh: Clustering [0.00s]. Ratio: 1.083333
[2023.01.18-09.10.42:343][712]LogStaticMesh: Leaves [0.00s]
[2023.01.18-09.10.42:354][712]LogTexture: Display: Building textures: /Game/LearningKit_Games/MaterialLibrary/Tileable/T_EnvTile_MetalPolished_BC.T_EnvTile_MetalPolished_BC (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.10.42:357][712]LogStaticMesh: Adjacency [0.00s], tris: 2316, UVs 2
[2023.01.18-09.10.42:365][712]LogStaticMesh: Clustering [0.01s]. Ratio: 1.526316
[2023.01.18-09.10.42:366][712]LogStaticMesh: Leaves [0.00s]
[2023.01.18-09.10.42:368][712]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Approaching-object_V2...
[2023.01.18-09.10.42:368][712]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Approaching-object_V2...
[2023.01.18-09.10.42:368][712]LogStaticMesh: Adjacency [0.01s], tris: 2788, UVs 2
[2023.01.18-09.10.42:369][712]LogStaticMesh: Adjacency [0.00s], tris: 2572, UVs 2
[2023.01.18-09.10.42:374][712]LogStaticMesh: Adjacency [0.00s], tris: 2676, UVs 2
[2023.01.18-09.10.42:374][712]LogAudio: Display: Chunk size for SoundWave /Game/LearningKit_Robots/Audio/Approaching-object_V2.Approaching-object_V2: 262144
[2023.01.18-09.10.42:378][712]LogStaticMesh: Clustering [0.01s]. Ratio: 1.523810
[2023.01.18-09.10.42:379][712]LogStaticMesh: Clustering [0.01s]. Ratio: 1.045455
[2023.01.18-09.10.42:379][712]LogStaticMesh: Leaves [0.00s]
[2023.01.18-09.10.42:379][712]LogStaticMesh: Clustering [0.01s]. Ratio: 1.000000
[2023.01.18-09.10.42:379][712]LogStaticMesh: Leaves [0.00s]
[2023.01.18-09.10.42:380][712]LogStaticMesh: Leaves [0.00s]
[2023.01.18-09.10.42:421][712]LogStaticMesh: Adjacency [0.00s], tris: 6212, UVs 2
[2023.01.18-09.10.42:423][712]LogTexture: Display: Building textures: /Game/LearningKit_Games/MaterialLibrary/Tileable/T_EnvTile_MetalPolished_ARM.T_EnvTile_MetalPolished_ARM (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.10.42:446][712]LogStaticMesh: Clustering [0.02s]. Ratio: 1.000000
[2023.01.18-09.10.42:448][712]LogStaticMesh: Leaves [0.00s]
[2023.01.18-09.10.42:452][712]LogStaticMesh: Reduce [0.11s]
[2023.01.18-09.10.42:471][712]LogStaticMesh: Fallback 0/5 [0.02s], num tris: 1424
[2023.01.18-09.10.42:472][712]LogTexture: Display: Building textures: /Game/LearningKit_Games/MaterialLibrary/Tileable/T_EnvTile_MetalBrushed_ARM.T_EnvTile_MetalBrushed_ARM (TFO_AutoDXT, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2023.01.18-09.10.42:503][712]LogTexture: Display: Building textures: /Game/LearningKit_Games/MaterialLibrary/Tileable/T_EnvTile_CarbonFiber_BC.T_EnvTile_CarbonFiber_BC (TFO_AutoDXT, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2023.01.18-09.10.42:521][712]LogTexture: Display: Building textures: /Game/LearningKit_Games/MaterialLibrary/Tileable/T_EnvTile_CarbonFiber_N.T_EnvTile_CarbonFiber_N (TFO_BC5, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2023.01.18-09.10.42:527][712]LogStaticMesh: Fallback 1/5 [0.06s], num tris: 712
[2023.01.18-09.10.42:541][712]LogStaticMesh: Reduce [0.17s]
[2023.01.18-09.10.42:571][712]LogStaticMesh: Reduce [0.19s]
[2023.01.18-09.10.42:578][712]LogStaticMesh: Reduce [0.20s]
[2023.01.18-09.10.42:591][712]LogStaticMesh: Fallback 0/5 [0.05s], num tris: 2014
[2023.01.18-09.10.42:608][712]LogTexture: Display: Building textures: /Game/LearningKit_Games/MaterialLibrary/Tileable/T_EnvTile_CarbonFiber_ARM.T_EnvTile_CarbonFiber_ARM (TFO_AutoDXT, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2023.01.18-09.10.42:609][712]LogStaticMesh: Fallback 0/6 [0.04s], num tris: 2380
[2023.01.18-09.10.42:618][712]LogStaticMesh: Fallback 2/5 [0.09s], num tris: 356
[2023.01.18-09.10.42:655][712]LogStaticMesh: Fallback 0/6 [0.08s], num tris: 2506
[2023.01.18-09.10.42:693][712]LogStaticMesh: Fallback 1/5 [0.10s], num tris: 1006
[2023.01.18-09.10.42:716][712]LogTexture: Display: Building textures: /Game/LearningKit_Games/MaterialLibrary/Tileable/T_EnvTile_MetalBrushed_BC.T_EnvTile_MetalBrushed_BC (TFO_AutoDXT, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2023.01.18-09.10.42:735][712]LogStaticMesh: Fallback 1/6 [0.13s], num tris: 1189
[2023.01.18-09.10.42:746][712]LogStaticMesh: Fallback 3/5 [0.13s], num tris: 178
[2023.01.18-09.10.42:801][712]LogStaticMesh: Reduce [0.42s]
[2023.01.18-09.10.42:833][712]LogStaticMesh: Fallback 1/6 [0.18s], num tris: 1253
[2023.01.18-09.10.42:842][712]LogStaticMesh: Fallback 0/5 [0.04s], num tris: 2708
[2023.01.18-09.10.42:847][712]LogStaticMesh: Fallback 4/5 [0.10s], num tris: 88
[2023.01.18-09.10.42:849][712]LogStaticMesh: ConstrainClusters:
[2023.01.18-09.10.42:849][712]LogStaticMesh:   Input: 25 Clusters, 3044 Triangles and 2190 Vertices
[2023.01.18-09.10.42:849][712]LogStaticMesh:   Output without splits: 25 Clusters, 3044 Triangles and 2226 Vertices
[2023.01.18-09.10.42:849][712]LogStaticMesh:   Output with splits: 25 Clusters, 3044 Triangles and 2226 Vertices
[2023.01.18-09.10.42:849][712]LogStaticMesh: Material Stats - Unique Materials: 4, Fast Path Clusters: 21, Slow Path Clusters: 4, 1 Material: 5, 2 Materials: 3, 3 Materials: 13, At Least 4 Materials: 4
[2023.01.18-09.10.42:850][712]LogStaticMesh: WritePages:
[2023.01.18-09.10.42:850][712]LogStaticMesh:   Root: GPU size: 31736 bytes. 1 Pages. 31736.000 bytes per page (96.851% utilization).
[2023.01.18-09.10.42:850][712]LogStaticMesh:   Streaming: GPU size: 6220 bytes. 1 Pages (1 with relative encoding). 6220.000 bytes per page (4.745% utilization).
[2023.01.18-09.10.42:850][712]LogStaticMesh:   Page data disk size: 28852 bytes. Fixup data size: 240 bytes.
[2023.01.18-09.10.42:850][712]LogStaticMesh:   Total GPU size: 37956 bytes, Total disk size: 29092 bytes.
[2023.01.18-09.10.42:850][712]LogStaticMesh: Encode [0.00s]
[2023.01.18-09.10.42:850][712]LogStaticMesh: Nanite build [0.51s]

[2023.01.18-09.10.42:860][712]LogStaticMesh: Built static mesh [0.54s] /Game/LearningKit_Robots/StaticMeshes/Robot/SM_KitRobot_MotorA.SM_KitRobot_MotorA
[2023.01.18-09.10.42:898][712]LogStaticMesh: Reduce [0.45s]
[2023.01.18-09.10.42:901][712]LogStaticMesh: Fallback 2/6 [0.17s], num tris: 594
[2023.01.18-09.10.42:902][712]LogStaticMesh: Fallback 2/5 [0.21s], num tris: 502
[2023.01.18-09.10.42:962][712]LogStaticMesh: Fallback 1/5 [0.12s], num tris: 1354
[2023.01.18-09.10.42:989][712]LogStaticMesh: Fallback 2/6 [0.16s], num tris: 625
[2023.01.18-09.10.43:040][712]LogStaticMesh: Fallback 0/1 [0.14s], num tris: 5565
[2023.01.18-09.10.43:055][712]LogStaticMesh: ConstrainClusters:
[2023.01.18-09.10.43:055][712]LogStaticMesh:   Input: 101 Clusters, 12761 Triangles and 18429 Vertices
[2023.01.18-09.10.43:055][712]LogStaticMesh:   Output without splits: 101 Clusters, 12761 Triangles and 18440 Vertices
[2023.01.18-09.10.43:055][712]LogStaticMesh:   Output with splits: 101 Clusters, 12761 Triangles and 18440 Vertices
